code,product_name_en,brands,countries,energy-kcal_value,energy-kcal_unit,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,carbohydrates_unit,sugars_value,sugars_unit,fiber_value,fiber_unit,proteins_value,proteins_unit,salt_value,protein_per_100kcal,hover_label,z_kcal,score_kcal_0_100,z_proteinpd,score_proteinpd_0_100,z_sugar,score_sugar_0_100,z_fiber,score_fiber_0_100,z_satfat,score_satfat_0_100,cutting_score_0_100
3885623211852,Protein bar - Transparent Lab,,Ireland,466.666666666667,kcal,26.6666666666667,g,0.0,,16.6666666666667,g,0.0,,5.0,g,25.0,g,0.0,5.357142857142852,Protein bar - Transparent Lab | Unknown,-1.4185893793870716,7.800938201017105,-0.9530853137270555,17.02734232871951,0.9363007920423193,82.54408297571491,-0.4408521086896329,32.966003325786495,1.2270780942562918,89.01033798372141,19.46095423316211
200350921721,Chocolate Hazelnut Vegan Protein Bar,Heimatgut,Ireland,467.0,kcal,24.0,g,11.0,g,38.0,g,30.0,g,3.29999995231628,g,24.0,g,0.0,5.139186295503212,Chocolate Hazelnut Vegan Protein Bar | Heimatgut,-1.421775775164459,7.754567712466209,-1.03971504662037,14.923615395595286,-1.8780923339876494,3.018426743419317,-0.6598073747292602,25.468872507700404,-1.2378897375157447,10.78784740457484,11.133422621895884
751294603001,Chocolate mint protein bar,Builders,Ireland,411.764705882353,kcal,13.2352941176471,g,8.82352941176471,g,45.5882352941177,g,25.0,g,4.41176470588235,g,29.4117647058824,g,0.0,7.142857142857154,Chocolate mint protein bar | Builders,-0.8937712513462103,18.572214694606014,-0.24332943195198478,40.38751030173188,-1.4090268129826546,7.941361992951768,-0.5166151743983175,30.271241038055745,-0.7501688296250218,22.65765146760182,26.394221678797667
5391528850020,Natural Protein Bar - Choc Sea Salt,All Real,Ireland,182.0,kcal,6.0,g,1.7,g,13.0,g,10.0,g,8.0,g,16.0,g,0.11,8.79120879120879,Natural Protein Bar - Choc Sea Salt | All Real,1.3025926145047824,90.36430597339798,0.41182984353268526,65.9767927207675,-0.0018302499676702757,49.92698363118452,-0.05446047357534388,47.828414967337466,0.8461285202551588,80.12594739944454,76.54313277686227
6686893239785,Protein energy bar,Power Crunch,Ireland,550.0,kcal,32.5,g,17.5,g,27.5,g,12.5,g,2.5,g,32.5,g,0.0,5.909090909090909,Protein energy bar | Power Crunch,-2.2151883237348,1.3373570493475317,-0.7337062229965791,23.156390248813917,-0.23636301047016767,40.65754982148816,-0.7628451379515405,22.277787903616385,-2.694461638108312,0.35251220940763495,12.560110741547138
550679947606,More Protein,More Protein bar  peanut caramel,Ireland,381.0,kcal,18.0,g,7.90000009536743,g,28.0,g,3.40000009536743,g,9.5,g,33.0,g,0.0,8.661417322834646,More Protein | More Protein bar  peanut caramel,-0.5996856645976003,27.435787191606043,0.36024249900633354,64.06671022096204,0.6173362288122082,73.1493512327586,0.13873534398180065,55.51703561469872,-0.5432170062961387,29.34901994000726,44.74169598218739
160000219625,Coconut almond crunchy protein bar.,,Ireland,240.0,kcal,17.0,g,6.0,g,10.0,g,1.0,g,3.0,g,11.0,g,0.0,4.583333333333334,Coconut almond crunchy protein bar. | Unknown,0.7481597492387613,77.28180969431779,-1.2606461958295812,10.37181734730493,0.8424876878413203,80.02424857463436,-0.698446532099159,24.24489923285839,-0.11744981398300082,45.32518056710678,49.88694520417839
710497382007,Protein bar cookie dough - Terae,,Ireland,441.818181818182,kcal,22.0,g,0.0,,40.9090909090909,g,0.0,,3.81818181818182,g,20.1818181818182,g,0.0,4.567901234567904,Protein bar cookie dough - Terae | Unknown,-1.1810580577997463,11.878983011370464,-1.266779888635044,10.261700258225531,0.9363007920423193,82.54408297571491,-0.5930669952498072,27.656815869676286,1.2270780942562918,89.01033798372141,18.813450666299282
7204732754054,Protein bar,,Ireland,348.0,kcal,9.0,g,6.7,g,42.0,g,3.2,g,1.1,g,30.0,g,0.0,8.620689655172415,Protein bar | Unknown,-0.2842324826358986,38.81161120012769,0.3440547460687541,63.45974425090498,0.6360988585991226,73.76440052858385,-0.9431612343382088,17.27992192508003,-0.274311403277585,39.19226609773031,48.25514341803233
200355370005,Clean Protein Bar,Naturally Pam,Ireland,179.047611781529,kcal,9.04761893408639,g,2.38095238095238,g,13.333333106268,g,11.1904757363456,g,3.80952386629014,g,9.04761893408639,g,0.0,5.053191631020551,Clean Protein Bar | Naturally Pam,1.3308150465624464,90.83750621244351,-1.073894769214361,14.143492400534551,-0.11351247427022107,45.481213698213196,-0.5941821153125295,27.61951567142813,0.693535273526414,75.60131512423216,57.0230586623143
712252443817,Z Bar Protein cinnamon crunch - Cliff Kids,,Ireland,130.0,kcal,2.5,g,1.5,g,24.0,g,9.0,g,2.0,g,5.0,g,0.0,3.846153846153846,Z Bar Protein cinnamon crunch - Cliff Kids | Unknown,1.7996703557777667,96.40436477012607,-1.553647982921339,6.013420357077265,0.09198285423332868,53.66441689133605,-0.827243743803922,20.404946119797124,0.8909461171964687,81.35209610973753,57.19160417400019
2011736543004,Protein bar Rocky road - Fit&Joy,,Ireland,253.0,kcal,8.0,g,0.0,,12.0,g,0.0,,33.0,g,33.0,g,0.0,13.043478260869566,Protein bar Rocky road - Fit&Joy | Unknown,0.6238903139205152,73.36501890574752,2.1019508730438763,98.22212102671905,0.9363007920423193,82.54408297571491,3.1654698190437314,99.92258363819063,1.2270780942562918,89.01033798372141,84.6785619485714
866496004621,Quest protein bar,Quest,Ireland,180.0,kcal,7.0,g,1.5,g,5.0,g,1.0,g,14.0,g,20.0,g,0.0,11.11111111111111,Quest protein bar | Quest,1.3217109891691279,90.68677960347999,1.333905860881487,90.88826447237165,0.8424876878413203,80.02424857463436,0.7183227966532343,76.37208614171055,0.8909461171964687,81.35209610973753,88.97862533334289
882649011285,Quest,Quest protein bar,Ireland,180.0,kcal,7.0,g,33.0,g,24.0,g,0.0,,13.0,g,20.0,g,0.0,11.11111111111111,Quest | Quest protein bar,1.3217109891691279,90.68677960347999,1.333905860881487,90.88826447237165,0.9363007920423193,82.54408297571491,0.5895255849484712,72.22456228064544,-6.167825401059818,3.461776421076479e-08,86.44040108349022
255713305694,More protein bar,,Ireland,356.0,kcal,13.0,g,6.80000019073486,g,35.0,g,3.90000009536743,g,0.600000023841858,g,38.0,g,0.0,10.674157303370785,More protein bar | Unknown,-0.36070598129328085,35.915962645325145,1.1602327612211716,87.70229740768913,0.5704296767117087,71.58068469266047,-1.0075598371198253,15.683290905161185,-0.2967202444896302,38.33400499347304,55.03964410102726
14983108,"Protein Meal Bar, Chocolate Peanut Butter - Elevation by Millville - Elevation by Millville - Elevation by Millville",,Ireland,377.777777777778,kcal,11.1111111111111,g,7.77777777777778,g,48.8888888888889,g,22.2222222222222,g,22.2222222222222,g,26.6666666666667,g,0.0,7.05882352941177,"Protein Meal Bar, Chocolate Peanut Butter - Elevation by Millville - E",-0.5688838387494901,28.47174868193815,-0.27672970874140196,39.09938290491054,-1.1484348568687666,12.53945454899495,1.777322092892394,96.22423696466036,-0.5158284534613103,30.298711394313248,35.35544119033648
2200257984636,Premium Protein Riegel Kokos-Mandel Geschmack,Sports Factory,Irland,362.0,kcal,13.0,g,7.2,g,26.0,g,4.2,g,6.4,g,40.0,g,0.32,11.049723756906078,Premium Protein Riegel Kokos-Mandel Geschmack | Sports Factory,-0.4180611052863175,33.79512207062806,1.3095066408818534,90.48186051386242,0.5422857543981237,70.61891661404609,-0.26053601230296464,39.72251701818818,-0.3863553956308594,34.96167397377227,56.2355484523131
9735336741471,Protein bar,Think!,Ireland,230.0,kcal,8.0,g,3.5,g,24.0,g,0.0,,2.0,g,20.0,g,0.0,8.695652173913045,Protein bar | Think!,0.8437516225604891,80.05958929693182,0.3738495956785021,64.574189077359,0.9363007920423193,82.54408297571491,-0.827243743803922,20.404946119797124,0.4427701477833711,67.10340010850166,70.82080457452733
898044074978,Protein bar,Dux,Ireland,381.666666666667,kcal,16.4999993642171,g,10.8333333333333,g,25.0,g,0.0,,16.3333336512248,g,33.3333333333333,g,0.0,8.733624454148455,Protein bar | Dux,-0.6060584561523855,27.223796827080587,0.3889421832537383,65.1340541787321,0.9363007920423193,82.54408297571491,1.0188496649078826,84.58628283862043,-1.2005417400646459,11.49645060475647,46.78153284309934
8682368978638,Protein bar,Saf,Ireland,362.0,kcal,4.0,g,3.0,g,44.0,g,21.0,g,11.0,g,33.0,g,0.0,9.116022099447514,Protein bar | Saf,-0.4180611052863175,33.79512207062806,0.540931210893386,70.57225012978608,-1.0337743961786587,15.062082195291648,0.3319311615389452,63.00293801935797,0.5548141401366455,71.04891028388364,48.41321710213464
584444632077,Protein Bar coco,Nutrend,Ireland,427.0,kcal,17.0,g,0.0,,44.0,g,31.0,g,3.5,g,22.7000007629395,g,0.0,5.316159429259836,Protein Bar coco | Nutrend,-1.039408281877548,14.93074469729303,-0.9693747219644093,16.617912989886236,-1.9719054381886483,2.4310201193943834,-0.6340479262467774,26.30247726229442,1.2270780942562918,89.01033798372141,17.67596187751967
230044420056,Protein Bar,AS,Ireland,347.5,kcal,10.0,g,6.25,g,32.5,g,17.9999995231628,g,0.25000000372529,g,35.0,g,0.0,10.071942446043165,Protein Bar | AS,-0.27945288896981224,38.99486437437465,0.9208744604560299,82.14420130109941,-0.7523350388420839,22.592480077623144,-1.0526388638074502,14.625326906585912,-0.173471810159638,43.11402920874819,51.7743919378871
5391532123936,Milk chocolate crunch protein bar,Fulfil,Ireland,145.0,kcal,5.4,g,2.8,g,12.0,g,0.9,g,2.2,g,15.0,g,0.0775,10.344827586206897,Milk chocolate crunch protein bar | Fulfil,1.656282545795175,95.11676932619547,1.0293362870929539,84.83391614080342,0.8518689982614202,80.28565973687564,-0.8014843014629693,21.14256643382266,0.5996317370779553,72.56241544284097,85.51282134590606
5055950616738,gourmet vegan bar: dark chocolate salted caramel flavour,Bulk,"Ireland, United Kingdom",398.0,kcal,20.0,g,10.0,g,29.0,g,1.1,g,5.2,g,34.0,g,0.5,8.542713567839195,gourmet vegan bar: dark chocolate salted caramel flavour | Bulk,-0.7621918492445375,22.297275502243856,0.3130621135601213,62.28832638482685,0.8331063774212204,79.76076314192912,-0.4150926663486803,33.90370339253032,-1.0138017528091958,15.53386793806737,40.23543601602091
224413595094,Protein bar cookies cream,Lidl,Ireland,368.888888888889,kcal,10.6666670905219,g,6.00000010596381,g,25.9999995761447,g,2.44444449742635,g,0.66666669315762,g,50.0,g,0.0,13.554216867469874,Protein bar cookies cream | Lidl,-0.4839132846857313,31.422370593809358,2.304950721891011,98.94153332894953,0.7069798656917026,76.02105049294909,-0.9989733559983118,15.89037992426649,-0.11744983772821749,45.32517962632093,57.21516317585958
193908005144,AM Rx Bar Chocolate Protein,RX bar,Ireland,230.0,kcal,10.0,g,2.0,g,28.0,g,12.0,g,4.0,g,10.0,g,450.0,4.347826086956522,AM Rx Bar Chocolate Protein | RX bar,0.8437516225604891,80.05958929693182,-1.3542516816868724,8.782804785982801,-0.18945645836966818,42.48675391080931,-0.569649320394396,28.445778491078467,0.7789021248431943,78.19813139124811,49.70567220941061
9609001430000,Sour watermelon cold pressed protein bar - Fibre Boost,,Ireland,226.666666666667,kcal,3.83333333333333,g,0.333333333333333,g,0.666666666666667,g,0.333333333333333,g,44.6666666666667,g,35.8333333333333,g,0.0,15.808823529411725,Sour watermelon cold pressed protein bar - Fibre Boost | Unknown,0.8756155803343951,80.93804737490127,3.2010741119563964,99.93154184433742,0.9050297573086531,81.72751886294456,4.668103955599304,99.99984800395679,1.152382099354109,87.54179532412851,88.97495920470666
650000012093,Caramel Cashew Protein Bar,Barebells,Ireland,363.636363636364,kcal,14.5454545454545,g,5.45454545454545,g,32.7272727272727,g,1.81818181818182,g,1.81818181818182,g,36.3636363636364,g,0.0,10.0,Caramel Cashew Protein Bar | Barebells,-0.43370341182987665,33.22519143630653,0.8922799788881138,81.38785586071475,0.7657315116768665,77.80819634592591,-0.8506614186593332,19.74787304205276,0.004779995856935964,50.19069351857489,52.45743023823939
222000924890,Crunchy Peanut,Foodspring Protein Bar Extra Chocolate,Ireland,166.0,kcal,7.69999980926514,g,3.29999995231628,g,14.0,g,1.39999997615814,g,4.5,g,13.0,g,0.0,7.83132530120482,Crunchy Peanut | Foodspring Protein Bar Extra Chocolate,1.4555396118195467,92.72400338747437,0.03031138993719251,51.209064355436354,0.8049624483975996,78.9579325122719,-0.5052507145420144,30.669137716092283,0.4875877554100295,68.70790648278901,72.92403562632542
2493229327405,Pretty Pistachio Protein Bar,Personal Protein,Ireland,405.454545454545,kcal,16.1818174882369,g,8.72727307406339,g,27.9999993064187,g,12.363636710427,g,4.90909099578857,g,40.0,g,0.0,9.865470852017948,Pretty Pistachio Protein Bar | Personal Protein,-0.83345124572073,20.22951416945324,0.8388095806198621,79.92119132018851,-0.22357034697626485,41.15458196544398,-0.4525609349509217,32.543246700005355,-0.7285989408943001,23.3123513277934,43.20841430655336
791109831304,Protein Bars FX,MyoFX,Ireland,160.0,kcal,0.0,,0.0,,7.0,g,0.0,,7.0,g,15.0,g,0.0,9.375,Protein Bars FX | MyoFX,1.5128947358125835,93.48468003518732,0.6438654202668413,74.01686465173869,0.9363007920423193,82.54408297571491,-0.18325768528010689,42.72979171691773,1.2270780942562918,89.01033798372141,82.8349852667718
686207001189,Dipped Snack Bar - Birthday Cake,Simply Protein,"Ireland, World",400.0,kcal,8.0,g,6.0,g,52.0,g,16.0,g,16.0,g,28.0,g,0.0,7.0,Dipped Snack Bar - Birthday Cake | Simply Protein,-0.781310223908883,21.731002918185254,-0.30010990249399433,38.20466630300182,-0.564708875173664,28.61358982756338,0.9759172200627603,83.54472560483222,-0.11744981398300082,45.32518056710678,32.32638900810021
686207001172,Dipped Snack Bar - Cookies & Crème,Simply Protein,"Ireland, World",400.0,kcal,10.0,g,6.0,g,52.0,g,16.0,g,16.0,g,28.0,g,0.0,7.0,Dipped Snack Bar - Cookies & Crème | Simply Protein,-0.781310223908883,21.731002918185254,-0.30010990249399433,38.20466630300182,-0.564708875173664,28.61358982756338,0.9759172200627603,83.54472560483222,-0.11744981398300082,45.32518056710678,32.32638900810021
686207001158,Dipped Snack Bar - Cookies & Crème,Simply Protein,"Ireland, World",400.0,kcal,10.0,g,6.0,g,52.0,g,16.0,g,16.0,g,28.0,g,0.0,7.0,Dipped Snack Bar - Cookies & Crème | Simply Protein,-0.781310223908883,21.731002918185254,-0.30010990249399433,38.20466630300182,-0.564708875173664,28.61358982756338,0.9759172200627603,83.54472560483222,-0.11744981398300082,45.32518056710678,32.32638900810021
686207401163,Dipped Snack Bar - Strawberry Chocolate,Simply Protein,"Ireland, World",100.0,kcal,2.0,g,1.0,g,13.0,g,4.0,g,4.0,g,7.0,g,0.0,7.0,Dipped Snack Bar - Strawberry Chocolate | Simply Protein,2.08644597574295,98.15308779733158,-0.30010990249399433,38.20466630300182,0.5610483752383234,71.26177201107116,-0.569649320394396,28.445778491078467,1.002990109549743,84.20671833437999,70.95683168487682
686207801420,"Multi-pack Dipped Snack Bar - Birthday Cake, Cookies & Crème",Simply Protein,"Ireland, World",400.0,kcal,10.0,g,6.0,g,52.0,g,16.0,g,16.0,g,28.0,g,0.0,7.0,"Multi-pack Dipped Snack Bar - Birthday Cake, Cookies & Crème | Simply ",-0.781310223908883,21.731002918185254,-0.30010990249399433,38.20466630300182,-0.564708875173664,28.61358982756338,0.9759172200627603,83.54472560483222,-0.11744981398300082,45.32518056710678,32.32638900810021
722434105044,Pumpkin spice protein bar,One,Ireland,220.0,kcal,8.0,g,6.0,g,24.0,g,1.0,g,8.0,g,20.0,g,0.0,9.09090909090909,Pumpkin spice protein bar | One,0.9393434958822168,82.62227932487959,0.5309497118026262,70.22731861364701,0.8424876878413203,80.02424857463436,-0.05446047357534388,47.828414967337466,-0.11744981398300082,45.32518056710678,74.92161640674776
7250540354900,"Protein Bar, Peanut Caramel",All stars,Ireland,371.0,kcal,19.0,g,8.39999961853027,g,34.0,g,4.0,g,12.0,g,22.0,g,0.0,5.929919137466308,"Protein Bar, Peanut Caramel | All stars",-0.5040937912758725,30.709773485328185,-0.7254277667425988,23.40948218969751,0.5610483752383234,71.26177201107116,0.4607283732437082,67.75032520245746,-0.6552608917959348,25.61498978202172,32.65738103533059
53915321242278,Chocolate brownie flavour vitamin and protein bar,Fulfil,Ireland,330.909090909091,kcal,11.2727269259366,g,5.99999991330233,g,35.0909077037464,g,2.00000004334883,g,4.54545454545454,g,34.363635670055,g,0.0,10.384615175016616,Chocolate brownie flavour vitamin and protein bar | Fulfil,-0.12085728095876469,45.19020394621801,1.0451503931933879,85.2023266766464,0.748674579573633,77.29733155881217,-0.4993962958281623,30.87501141011485,-0.11744979455509458,45.32518133684072,60.26601232817608
3939786784873,Crunchy Protein Bar,,Ireland,388.000013563368,kcal,16.8888886769613,g,11.3333331214057,g,30.4444440205892,g,3.33333333333333,g,8.88888888888889,g,34.0000004238553,g,0.0,8.762886400853807,Crunchy Protein Bar | Unknown,-0.6666001055775851,25.251380082582525,0.4005727329740732,65.56326378931385,0.6235904447056564,73.35517062624383,0.06002593682888997,52.393251133534946,-1.3125856849274913,9.466129793914208,43.40172156695526
5264748204884,Protein Bar Deluxe,KoRo,Ireland,218.0,kcal,11.0,g,4.69999980926514,g,20.0,g,2.29999995231628,g,4.69999980926514,g,14.0,g,0.0,6.422018348623853,Protein Bar Deluxe | KoRo,0.9584618705465624,83.10850452040242,-0.529836393402474,29.811268498006783,0.7205306568533794,76.44008343898847,-0.47949129676717994,31.579457913788445,0.17386460887690292,56.90140665095848,60.17641091519895
242161000301,"Protein bar, dark chocolate almond",Atlas,Ireland,388.888888888889,kcal,18.5185185185185,g,6.48148148148148,g,33.3333333333333,g,1.85185185185185,g,18.5185185185185,g,37.037037037037,g,0.0,9.523809523809511,"Protein bar, dark chocolate almond | Atlas",-0.6750970313291869,24.98070598120472,0.7030117437480917,75.89757845696418,0.7625728212997288,77.71409007201999,1.3002953828747539,90.32501250434018,-0.22534402884170918,41.085582514326795,50.36941908055123
9120082322492,Protein Bar,Alpen Power,Ireland,215.0,kcal,13.0,g,1.5,g,13.0,g,13.0,g,2.59999990463257,g,11.0,g,0.0,5.116279069767442,Protein Bar | Alpen Power,0.9871394325430807,83.8212855519636,-1.0488198280129923,14.713052494019635,-0.28326956257066715,38.84851038347258,-0.7499654290641232,22.663776311468858,0.8909461171964687,81.35209610973753,53.19151123387728
686900009147,Simply protein crispy bar,Simply protein,Ireland,150.0,kcal,4.5,g,1.0,g,14.0,g,1.0,g,7.0,g,15.0,g,0.0,10.0,Simply protein crispy bar | Simply protein,1.6084866091343113,94.61356766735703,0.8922799788881138,81.38785586071475,0.8424876878413203,80.02424857463436,-0.18325768528010689,42.72979171691773,1.002990109549743,84.20671833437999,85.6839773524532
2636173507602,Baklava protein bar,Unite,Ireland,400.0,kcal,17.7777777777778,g,2.22222222222222,g,42.2222222222222,g,17.7777777777778,g,8.88888888888889,g,22.2222222222222,g,0.0,5.55555555555555,Baklava protein bar | Unite,-0.781310223908883,21.731002918185254,-0.8742235490853819,19.09982619565984,-0.7314877270865531,23.224064910887215,0.06002593682888997,52.393251133534946,0.7291047949084062,76.70312191040927,24.38857324755118
854099690303,Protein bar cookies&cream,Barebells,Ireland,353.0,kcal,12.0,g,6.09999990463257,g,31.0,g,2.40000009536743,g,5.0,g,37.0,g,0.0,10.48158640226629,Protein bar cookies&cream | Barebells,-0.3320284192967625,36.99338998298738,1.083692896579293,86.07495068952906,0.7111493330132072,76.150414899197,-0.4408521086896329,32.966003325786495,-0.13985859108296053,44.43858595857322,56.50307040508506
602883960336,BOLD cookies and cream protein bar,Bold,Ireland,201.0,kcal,8.0,g,4.0,g,18.0,g,3.0,g,5.0,g,20.0,g,0.18,9.950248756218906,BOLD cookies and cream protein bar | Bold,1.1209680551934995,86.88492698423346,0.8725056856645304,80.85337161101951,0.6548614794393224,74.37215283560677,-0.4408521086896329,32.966003325786495,0.3307261554300967,62.95743280614647,80.07015590984155
5214002412364,43% protein bar,,Ireland,440.0,kcal,13.0,g,1.9,g,36.0,g,16.0,g,3.7,g,43.0,g,0.0,9.772727272727272,43% protein bar | Unknown,-1.1636777171957942,12.227732145684811,0.8019474121167416,78.87083106764126,-0.564708875173664,28.61358982756338,-0.6082884839058248,27.14980787828192,0.8013109233138491,78.85241656515696,39.43003330582228
5000159543217,Protein  - Hazelnut Dark Chocolate,Kind,Ireland,254.0,kcal,17.0,g,3.6,g,12.0,g,8.0,g,5.0,g,12.0,g,0.18,4.724409448818897,Protein  - Hazelnut Dark Chocolate | Kind,0.6143311265883424,73.05017311079466,-1.2045736182930213,11.418397314789692,0.18579595843432764,57.36976129732747,-0.4408521086896329,32.966003325786495,0.42036134931271624,66.288925054945,47.93033924460891
9811534999972,Chocolate Chip Cookie Dough Protein Bar,Quest,Ireland,190.0,kcal,9.0,g,2.5,g,4.0,g,1.0,g,12.0,g,21.0,g,0.0,11.052631578947368,Chocolate Chip Cookie Dough Protein Bar | Quest,1.2261191158474,88.99230733738118,1.3106623934081518,90.50140752987895,0.8424876878413203,80.02424857463436,0.4607283732437082,67.75032520245746,0.6668581324899199,74.75686219246681,87.28082659654773
539152885631,Peanut Chocolate Chip Protein Bar,All Real,Ireland,365.0,kcal,13.0,g,4.6,g,25.0,g,20.0,g,15.0,g,33.0,g,0.1975,9.04109589041096,Peanut Chocolate Chip Protein Bar | All Real,-0.44673866728283584,32.75318798022919,0.5111507930582165,69.53772642043697,-0.9399612919776599,17.361870801582725,0.8471200083579973,80.15358831129151,0.19627336460616754,57.78018960625061,48.2991314722275
59780854,Fit Vegan Protein Bar,Nu3,Ireland,384.0,kcal,19.6000003814697,g,10.6000003814697,g,23.3999996185303,g,3.20000004768372,g,23.6000003814697,g,23.2000007629395,g,0.0,6.041666865348828,Fit Vegan Protein Bar | Nu3,-0.6283632265941186,26.48830105937104,-0.6810121467444125,24.79319022745762,0.6360988541257648,73.76440038280947,1.9547760781511931,97.46952470575569,-1.1482546291159015,12.543173158816778,32.5720978093741
712252122286,Z Bar Protein,,Ireland,130.0,kcal,2.5,g,1.5,g,23.0,g,9.0,g,2.0,g,5.0,g,0.0,3.846153846153846,Z Bar Protein | Unknown,1.7996703557777667,96.40436477012607,-1.553647982921339,6.013420357077265,0.09198285423332868,53.66441689133605,-0.827243743803922,20.404946119797124,0.8909461171964687,81.35209610973753,57.19160417400019
5684036390639,Chocolate hazelnut protein bar,Bombbar,Ireland,328.0,kcal,13.6000003814697,g,0.0,,6.90000009536743,g,0.0,,33.0,g,33.0,g,0.0,10.060975609756099,Chocolate hazelnut protein bar | Bombbar,-0.0930487359924431,46.29324217067827,0.9165155455828727,82.03017211670655,0.9363007920423193,82.54408297571491,3.1654698190437314,99.92258363819063,1.2270780942562918,89.01033798372141,65.47549146253239
692252601083,Builders protein bar,Clif,Ireland,441.176470588235,kcal,16.1764705882353,g,8.82352941176471,g,42.6470588235294,g,23.5294117647059,g,2.94117647058824,g,29.4117647058824,g,0.0,6.666666666666681,Builders protein bar | Clif,-1.1749238199395242,12.001259744070063,-0.4325976670920006,33.26535422832588,-1.271066365628246,10.185251984591831,-0.7060228386700268,24.008696733565372,-0.7501688296250218,22.65765146760182,20.374870319066577
6330905313740,Mocha Protein bar,Coles,Ireland,521.052631578947,kcal,32.1052626559609,g,7.63157919833535,g,27.6315789473684,g,14.2105265667564,g,3.68421046357406,g,26.5789483722888,g,0.0,5.101010293671592,Mocha Protein bar | Coles,-1.9384750062245308,2.628264862052321,-1.0548886060522524,14.573813694334847,-0.3968328175158628,34.57453743145853,-0.6103221321715968,27.082421936277708,-0.4830671084270959,31.452404370779096,11.057956917230904
683107006139,Lemon coconut bar,Simply protein,Ireland,150.0,kcal,5.0,g,3.0,g,17.0,g,2.0,g,7.0,g,12.0,g,0.0,8.0,Lemon coconut bar | Simply protein,1.6084866091343113,94.61356766735703,0.09735339130004174,53.877712140239886,0.7486745836403214,77.29733168139707,-0.18325768528010689,42.72979171691773,0.5548141401366455,71.04891028388364,75.49707779517786
752346005965,No cow protein bar,No cow,Ireland,200.0,kcal,0.0,,0.0,,26.0,g,1.0,g,15.0,g,20.0,g,0.0,10.0,No cow protein bar | No cow,1.1305272425256723,87.08729370532724,0.8922799788881138,81.38785586071475,0.8424876878413203,80.02424857463436,0.8471200083579973,80.15358831129151,1.2270780942562918,89.01033798372141,84.31037675658096
580620625024,Protein bar chocolat caramel,,Ireland,357.0,kcal,13.2,g,6.8,g,23.0,g,11.2,g,18.5,g,30.7,g,0.0,8.599439775910364,Protein bar chocolat caramel | Unknown,-0.3702651686254536,35.55924619208655,0.33560869906453383,63.141701838683005,-0.11440597500886895,45.445798886244646,1.297910249324668,90.28409111590436,-0.2967202017482398,38.33400662517352,49.17303233846648
891000331313,Chocolate protein bar,Fit app,Ireland,394.545454545455,kcal,17.9999993064187,g,1.27272725105286,g,27.636363289573,g,0.363636369054968,g,4.18181809512052,g,32.0000006935813,g,0.0,8.110599254133499,Chocolate protein bar | Fit app,-0.7291692020970361,23.29490838959643,0.14131253513910583,55.61884763113402,0.9021869354608927,81.6521213163158,-0.5462316567054016,29.2453354061717,0.9418752094867506,82.68717331597755,40.24851346852369
2900402528325,Protein bar,,Ireland,193.0,kcal,8.88000011444092,g,0.0,,11.6499996185303,g,0.0,,0.0,,17.0,g,0.0,8.808290155440416,Protein bar | Unknown,1.1974415538508818,88.44327523318934,0.41861905882268274,66.2252720742062,0.9363007920423193,82.54408297571491,-1.084838167213448,13.89966689166578,1.2270780942562918,89.01033798372141,75.85741797412133
2212392111112,Mosh  Protein Bar,Mosh,Ireland,160.0,kcal,8.0,g,0.5,g,18.0,g,1.0,g,7.0,g,12.0,g,0.0,7.5,Mosh  Protein Bar | Mosh,1.5128947358125835,93.48468003518732,-0.10137825559697629,45.962509852646285,0.8424876878413203,80.02424857463436,-0.18325768528010689,42.72979171691773,1.1150341019030174,86.7582095774163,72.79720717083548
5391533580066,Chia Energy Bombs,Jo's Absolute Nutrition,Ireland,382.0,kcal,29.2,g,18.7,g,25.5,g,24.5,g,11.3,g,6.2,g,0.053,1.6230366492146597,Chia Energy Bombs | Jo's Absolute Nutrition,-0.6092448519297731,27.11810775014363,-2.4372554665069526,0.7399609965419274,-1.3621202608821552,8.657996758407304,0.3705703250503742,64.45212060114835,-2.9633672197561705,0.15214665600308264,18.20921166511492
5391533580202,Peanut butter raw energy balls,Jo's Absolute Nutrition,Ireland,423.8,kcal,32.6,g,16.0,g,24.7,g,22.23,g,8.89,g,10.09,g,0.03,2.3808400188768286,Peanut butter raw energy balls | Jo's Absolute Nutrition,-1.0088188824145952,15.653075179911502,-2.1360564431528073,1.633740672997347,-1.1491645143458875,12.524407509859198,0.06016904484189529,52.39895001658545,-2.3583296610484887,0.9178691278593165,12.32128435092728
9773069639696,Vegan Protein Bar almond cookie,Vegan,Ireland,387.5,kcal,18.9999997615814,g,12.9999995231628,g,24.0000009536743,g,1.74999997019768,g,17.9999995231628,g,25.9999990463257,g,0.0,6.709677173245343,Vegan Protein Bar almond cookie | Vegan,-0.6618203822567233,25.40431709589528,-0.41550256947949576,33.888701727788,0.7721278624864193,77.99806492920298,1.2335115820569844,89.13075208684486,-1.6860656000753549,4.589158242322084,34.72860792090597
2265833934603,Nature Valley Protein Bar,Nature Valley,Ireland,496.0,kcal,29.5,g,7.09999990463257,g,26.2999992370605,g,16.1000003814697,g,10.8000001907349,g,26.0,g,0.0,5.241935483870968,Nature Valley Protein Bar | Nature Valley,-1.6989922077974697,4.466032590811514,-0.9988760157770576,15.892737805391038,-0.5740902213806208,28.29533750878642,0.30617174376411593,62.026305739938095,-0.3639465757895093,35.79489518591025,14.288619977793399
